"Restaurant Name","Address","City","State","Zipcode","Doordash ID","Contains images on Doordash","Reviews","Is it in the Woflow table","Is it in our database(DB)?","If in our DB, is it flagged?","If in our DB, does it have 3+ images?","If in our DB, how many ratings?"
"Chandler's Chophouse & Banquets","401 Roselle Road","Schaumburg","IL","60194","chandler-s-chop-house-grille-schaumburg-358223","Yes","136","No",""
"Rise Pies","1650 Premium Outlet Boulevard","Aurora","IL","60502","rise-pies-aurora-578230","Yes","0","No",""
"Chinese Palace Restaurant","624 South Northwest Highway","Barrington","IL","60010","chinese-palace-restaurant-barrington-162606","No","107","No",""
"Sushi Ya","261 South Roselle Road","Schaumburg","IL","60193","sushi-ya-schaumburg-162418","Yes","234","No",""
"Chef Soon Contemporary Sushi","6430 Main Street","Woodridge","IL","60517","chef-soon-contemporary-sushi-woodridge-157298","No","124","No",""
"Taqueria El Tio Ramos","535 South 8th Street","West Dundee","IL","60118","taqueria-el-tio-ramos-west-dundee-165964","No","93","No",""
"HoneyBaked Ham","5186 Northwest Highway","Crystal Lake","IL","60014","honeybaked-ham-crystal-lake-305012","Yes","68","No",""
"Lucky Lulu's","2520 Illinois 176","Crystal Lake","IL","60012","lucky-lulu-s-crystal-lake-445726","Yes","15","No",""
"Store Country Style Donuts","1519 Irving Park Road","Hanover Park","IL","60133","store-country-style-donuts-hanover-park-264608","Yes","94","No",""
"The Hen House of Wheaton","1060 College Avenue","Wheaton","IL","60187","the-hen-house-of-wheaton-wheaton-460288","No","14","No",""
"Egg-O-Holic","829 West Higgins Road","Schaumburg","IL","60195","egg-o-holic-schaumburg-430987","Yes","25","No",""
"Blue Box Cafe","176 East Chicago Street","Elgin","IL","60120","blue-box-cafe-elgin-445106","Yes","0","No",""
"Crab Boil 59","15507 Illinois 59","Plainfield","IL","60544","crab-boil-59-plainfield-625335","Yes","0","No",""
"Jimmy K's Handcrafted Street Food","1422 Riverboat Center Drive","Joliet","IL","60431","jimmy-k-s-handcrafted-street-food-joliet-170194","Yes","45","No",""
"Pizzeria Antica","119 West Lake Street","Bloomingdale","IL","60108","pizzeria-antica-bloomingdale-162179","Yes","43","No",""
"Midwest Breakfast Company","2207 U.S. 12","Spring Grove","IL","60081","midwest-breakfast-company-spring-grove-327878","No","0","No",""
"Rancho Nuevo","234 North Cedar Lake Road","Round Lake","IL","60073","rancho-nuevo-round-lake-214419","No","131","No",""
"East China Inn","3450 Montgomery Road","Aurora","IL","60504","east-china-inn-aurora-165801","No","113","No",""
"La Tortuga Feliz","330 South Budler Road","Romeoville","IL","60446","la-tortuga-feliz-romeoville-445255","Yes","19","No",""
"Invicto","1727 Freedom Drive","Naperville","IL","60563","invicto-naperville-593860","No","0","No",""
"Quiznos","680 North Independence Boulevard","Romeoville","IL","60446","quiznos-romeoville-154432","Yes","49","No",""
"Gourmet House","1740 East Algonquin Road","Algonquin","IL","60102","gourmet-house-algonquin-157315","No","133","No",""
"King Wok 59","956 North Neltnor Boulevard","West Chicago","IL","60185","king-wok-59-west-chicago-162505","No","26","No",""
"ZJ China","2321 Ogden Avenue","Downers Grove","IL","60515","zj-china-downers-grove-388545","Yes","14","No",""
"Halftime Bar & Grill","2405 Johnsburg Road","Johnsburg","IL","60051","halftime-bar-grill-johnsburg-214319","No","45","No",""
"Gilbert's Kitchen","709 South 8th Street","West Dundee","IL","60118","gilbert-s-kitchen-west-dundee-165727","No","147","No",""
"New Hunan Restaurant","150 South Kennedy Drive","Carpentersville","IL","60110","new-hunan-restaurant-carpentersville-170153","No","65","No",""
"Falafil Hut","1027 West Golf Road","Hoffman Estates","IL","60169","falafil-hut-hoffman-estates-162203","Yes","120","No",""
"So Cheesy","100 22nd Street","Lombard","IL","60148","so-cheesy-lombard-408654","Yes","69","No",""
"Taqueria Los Juanes","914 Bode Road","Schaumburg","IL","60194","taqueria-los-juanes-schaumburg-162648","Yes","14","No",""
"Main Street Station","4005 Main Street","McHenry","IL","60050","main-street-station-mchenry-214390","No","56","No",""
"El Burrito Asado","351 East Cass Street","Joliet","IL","60432","el-burrito-asado-joliet-359104","No","7","No",""
"Flappy's Pancake House","1085 West Army Trail Road","Bartlett","IL","60103","flappy-s-pancake-house-bartlett-491742","Yes","8","No",""
"Lucky Wok Chinese Restaurant","6452 College Road","Lisle","IL","60532","lucky-wok-chinese-cafe-lisle-162770","No","116","No",""
"Silver Lake Restaurant","1236 Lake Street","Roselle","IL","60172","silver-lake-roselle-162169","No","56","No",""
"To Pho","823 East Algonquin Road","Schaumburg","IL","60173","to-pho-schaumburg-162639","No","108","No",""
"Inchin's Bamboo Garden","1817 West Golf Road","Schaumburg","IL","60194","inchin-s-bamboo-garden-schaumburg-132271","Yes","85","No",""
"Mrs. V's Restaurant","855 East Rollins Road","Round Lake Beach","IL","60073","mrs-v-s-restaurant-round-lake-beach-214399","No","118","No",""
"China Star","605 Roosevelt Road","Wheaton","IL","60187","china-star-restaurant-wheaton-162272","No","95","No",""
"The Beer  Market","641 East Boughton Road","Bolingbrook","IL","60440","the-beer-market-bolingbrook-272321","Yes","123","No",""
"Alfie's Inn","425 Roosevelt Road","Glen Ellyn","IL","60137","alfie-s-inn-glen-ellyn-162300","No","53","No",""
"El Paraiso","920 Villa Street","Elgin","IL","60120","el-paraiso-elgin-165786","No","112","No",""
"McWethy's Tavern","1700 West Renwick Road","Plainfield","IL","60544","mcwethy-s-tavern-plainfield-445116","Yes","1","No",""
"Chupacabra Puerto Rican Kitchen","1663 East New York Street","Aurora","IL","60505","chupacabra-puerto-rican-kitchen-aurora-470642","No","22","No",""
"Galati's Italian Restaurant & Pizzeria","142 Cedar Avenue","Lake Villa","IL","60046","galati-s-italian-restaurant-pizzeria-lake-villa-214436","No","56","No",""
"Pho 95","2770 East Main Street","St Charles","IL","60174","pho-95-st-charles-137556","No","148","No",""
"Agio Italian Bistro","64 South Northwest Highway","Palatine","IL","60074","agio-italian-bistro-palatine-162164","Yes","68","No",""
"Szechwan Palace","1144 Main Street","Antioch","IL","60002","szechwan-palace-antioch-327932","No","46","No",""
"Gaylord Fine Indian Cuisine","555 Mall Drive","Schaumburg","IL","60173","gaylord-fine-indian-cuisine-schaumburg-148566","Yes","90","No",""
"Cafe 31 North","217 Front Street","McHenry","IL","60050","caf-31-north-mchenry-214378","No","89","No",""
"Lucky Panda","2400 South Eola Road","Aurora","IL","60503","lucky-panda-aurora-165882","No","213","No",""
"The spot bar and grill","802 Theodore Street","Crest Hill","IL","60435","the-spot-bar-and-grill-crest-hill-651725","No","0","No",""
"Rio's","1600 West Lake Street","Addison","IL","60101","rio-s-d-sudamerica-addison-620541","No","0","No",""
"Burger City","6456 College Road","Lisle","IL","60532","burger-city-lisle-419978","Yes","19","No",""
"Moveable Feast + Company","112 North Hale Street","Wheaton","IL","60187","moveable-feast-company-wheaton-486877","Yes","21","No",""
"Anna's Fire Restaurant","2234 East Grand Avenue","Lindenhurst","IL","60046","anna-s-fire-restaurant-lindenhurst-430776","Yes","40","No",""
"Big Pauly’s Wood Fired Pizza","15412 Illinois 59","Plainfield","IL","60544","big-pauly-s-wood-fired-pizza-plainfield-598840","No","0","No",""
"Wee-Dee's","3 North La Fox Street","South Elgin","IL","60177","wee-dee-s-south-elgin-187627","No","94","No",""
"Italian Express","2041 Bloomingdale Road","Glendale Heights","IL","60139","italian-express-chicago-glendale-heights-440568","Yes","9","No",""
"Elgin BBQ Pit","970 Dundee Avenue","Elgin","IL","60120","elgin-bbq-pit-elgin-156928","No","63","No",""
"Golden Corral","154 South Gary Avenue","Bloomingdale","IL","60108","golden-corral-bloomingdale-637630","Yes","0","No",""
"HopScotch and Vine","24047 West Lockport Street","Plainfield","IL","60544","hopscotch-and-vine-plainfield-165806","Yes","114","No",""
"DESI DINER","247 South Bolingbrook Drive","Bolingbrook","IL","60440","desi-diner-bolingbrook-208214","Yes","100","No",""
"Charkies","570 North Schmale Road","Carol Stream","IL","60188","charkies-carol-stream-106301","No","145","No",""
"Sweet Home Gelato","50 South Main Street","Naperville","IL","60540","sweet-home-gelato-naperville-535165","Yes","1","No",""
"Los Fernandez Restaurant","2557 West Golf Road","Hoffman Estates","IL","60169","los-fernandez-restaurant-hoffman-estates-162704","No","1","No",""
"Alex's Restaurant","3709 West Elm Street","McHenry","IL","60050","alex-s-restaurant-mchenry-214332","No","111","No",""
"Photos Hotdogs, Burgers & Chicken","301 North Northwest Highway","Palatine","IL","60067","photo-s-hotdogs-palatine-137063","Yes","88","No",""
"Chuck E. Cheese's","506 Illinois 59","Naperville","IL","60540","chuck-e-cheese-naperville-288164","Yes","69","No",""
"Yummy Station","1553 Irving Park Road","Hanover Park","IL","60133","yummy-station-hanover-park-512600","No","15","No",""
"El Burrito Fantastico","1228 Lake Street","Roselle","IL","60172","el-burrito-fantastico-roselle-162350","No","137","No",""
"Moga Sushi","1098 South Roselle Road","Schaumburg","IL","60193","moga-sushi-schaumburg-162808","No","102","No",""
"CK Pad Thai","950 West Army Trail Road","Carol Stream","IL","60188","ck-pad-thai-carol-stream-106313","No","130","No",""
"Bennigan's","495 Airport Road","Elgin","IL","60123","bennigan-s-elgin-358527","No","19","No",""
"Cooper's Corner","27W150 Roosevelt Road","Winfield","IL","60190","cooper-s-corner-winfield-162799","Yes","61","No",""
"Bentley's Pancake House","142 East Lake Street","Bloomingdale","IL","60108","bentley-s-pancake-house-bloomingdale-162198","No","36","No",""
"China House","2S676 Illinois 59","Warrenville","IL","60555","china-house-warrenville-162456","No","81","No",""
"Hyderabad House Biryani Place","4448 East New York Street","Aurora","IL","60504","hyderabad-house-aurora-162486","No","90","No",""
"En Lai 59","966 Brook Forest Avenue","Shorewood","IL","60404","enlai-59-chinese-shorewood-170170","No","78","No",""
"Happy Jack's Submarines and Fine Ice Cream","4911 West Elm Street","McHenry","IL","60050","happy-jack-s-submarines-and-fine-ice-cream-mchenry-327901","No","71","No",""
"Little Greek Fresh Grill","130 East Golf Road","Schaumburg","IL","60173","little-greek-fresh-grill-schaumburg-556626","Yes","0","No",""
"Alzadas Convenient Store and Carry Out Foods","1023 Woodruff Road","Joliet","IL","60432","alzadas-convenient-store-and-carry-out-foods-joliet-553754","Yes","1","No",""
"Roost 83","116 Illinois 83","Grayslake","IL","60030","roost-83-grayslake-327941","No","61","No",""
"JJ's Bistro","N684 North Gary Avenue","Wheaton","IL","60187","jj-bistro-wheaton-433543","Yes","26","No",""
"Mapleberry Pancake House","1276 Kuhn Road","Carol Stream","IL","60188","mapleberry-pancake-house-carol-stream-162658","No","111","No",""
"Black Rock Bar & Grill","2740 West 75th Street","Naperville","IL","60564","black-rock-bar-grill-naperville-599076","No","0","No",""
"Fortune House","1350 East Chicago Street","Elgin","IL","60120","fortune-house-elgin-170207","No","78","No",""
"China House Restaurant","1201 Theodore Street","Crest Hill","IL","60435","china-house-restaurant-crest-hill-623034","No","0","No",""
"Marco's Pizza","1560 Illinois 59","Joliet","IL","60431","marco-s-pizza-joliet-156361","Yes","22","No",""
"Deri Delite","10 South Ohio Street","Aurora","IL","60505","deri-delite-aurora-359613","No","13","No",""
"Mumbai Cafe","1069 West Golf Road","Hoffman Estates","IL","60169","mumbai-cafe-hoffman-estates-202516","Yes","32","No",""
"Lin's Garden","2400 East Main Street","St Charles","IL","60174","lin-s-garden-st-charles-137507","No","94","No",""
"Cici's Pizza","Illinois 59","Plainfield","IL","","cici-s-pizza-plainfield-585917","Yes","0","No",""
"Tokio Sake","20330 North Deer Park Boulevard","Deer Park","IL","60010","tokio-sake-deer-park-162744","No","59","No",""
"Luna Mexicana Restaurant","900 Collins Street","Joliet","IL","60432","luna-mexicana-restaurant-joliet-165854","Yes","55","No",""
"Mast Masala","2020 West Army Trail Road","Hanover Park","IL","60133","mast-masala-hanover-park-162852","Yes","95","No",""
"Looney's Pub","40805 North Illinois 83","Antioch","IL","60002","looney-s-pub-antioch-327942","Yes","10","No",""
"Dragon Ii","125 West Roosevelt Road","West Chicago","IL","60185","dragon-ii-west-chicago-620062","No","0","No",""
"Napoli Pizza","303 South Rohlwing Road","Palatine","IL","60074","napoli-pizza-palatine-202733","No","213","No",""
"Serino's Deli","1720 Army Trail Boulevard","Addison","IL","60101","serino-s-deli-addison-540337","No","1","No",""
"La Mex Restaurant Ii","3157 West Jefferson Street","Joliet","IL","60435","la-mex-restaurant-ii-joliet-623281","No","0","No",""
"Tailgaters Sports Bar & Grill","431 West Boughton Road","Bolingbrook","IL","60440","tailgaters-sports-bar-grill-bolingbrook-359191","No","2","No",""
"Westfield Family Restaurant","7126 Caton Farm Road","Plainfield","IL","60586","westfield-family-restaurant-plainfield-187639","No","24","No",""
"Little Rock Stock Cafe","304 Barrington Road","Wauconda","IL","60084","little-rock-stock-cafe-wauconda-487808","Yes","10","No",""
"Merichka's Restaurant","604 Theodore Street","Crest Hill","IL","60403","merichka-s-restaurant-crest-hill-445175","No","30","No",""
"Clara's","6550 Highway 53","Woodridge","IL","60517","clara-s-woodridge-137124","No","15","No",""
"Leonardo's Family Restaurant","800 North La Fox Street","South Elgin","IL","60177","leonardo-s-family-restaurant-south-elgin-170183","Yes","7","No",""
"Absolute BBQ","5019 Ace Lane","Naperville","IL","60564","absolute-bbq-naperville-593100","Yes","0","No",""
"Yummy Asian Bistro","918 West State Route 22","Fox River Grove","IL","60021","yummy-asian-bistro-fox-river-grove-521306","No","5","No",""
"Burrito Grill","27W207 Geneva Road","Winfield","IL","60190","burrito-grill-winfield-301408","Yes","62","No",""
"Dragon One Chinese","868 Roosevelt Road","Glen Ellyn","IL","60137","dragon-one-chinese-glen-ellyn-162323","No","88","No",""
"SIR Nick's Pizza","1416 West Army Trail Road","Carol Stream","IL","60188","sir-nick-s-pizza-carol-stream-162793","Yes","79","No",""
"Lasania Restaurant","1734 Ogden Avenue","Downers Grove","IL","60515","lasania-restaurant-downers-grove-413982","Yes","37","No",""
"Johnny Q’s Backyard BBQ","6N559 Illinois 25","South Elgin","IL","60177","johnny-q-s-backyard-bbq-south-elgin-174502","No","88","No",""
"Luigi's","1130 West Maple Avenue","Mundelein","IL","60060","luigi-s-mundelein-214380","No","83","No",""
"Yin & Yang's Carry Out Restaurant","1207 South Main Street","Algonquin","IL","60102","yin-yang-s-carry-out-restaurant-algonquin-165929","No","67","No",""
"Fu Yuan","118 West Liberty Drive","Wheaton","IL","60187","fu-yuan-wheaton-162573","No","82","No",""
"Za Za's Tavola Italiana","5047 Shoreline Road","Lake Barrington","IL","60010","za-za-s-tavola-italiana-lake-barrington-162893","No","7","No",""
"MoonSun Sushi Japanese & Chinese Restaurant","324 East Army Trail Road","Glendale Heights","IL","60139","moonsun-sushi-japanese-chinese-restaurant-glendale-heights-106314","No","32","No",""
"House of Tokyo","2762 East Main Street","St Charles","IL","60174","house-of-tokyo-st-charles-106295","No","32","No",""
"Mazmez Middle Eastern Grill","642 Meacham Road","Elk Grove Village","IL","60007","mazmez-middle-eastern-grill-elk-grove-village-619926","No","0","No",""
"Pizza Factory of Barrington","101 West Northwest Highway","Barrington","IL","60010","pizza-factory-barrington-103808","Yes","59","No",""
"George's Restaurant","990 North State Street","Lockport","IL","60441","george-s-restaurant-lockport-445225","No","8","No",""
"Red Arrow Smoked Meats","216 South Washington Street","Naperville","IL","60540","red-arrow-smoked-meats-naperville-491607","Yes","14","No",""
"Sake Sushi & Grill","884 South Rand Road","Lake Zurich","IL","60047","sake-sushi-grill-lake-zurich-162440","No","44","No",""
"J Pho","1020 Summit Street","Elgin","IL","60120","j-pho-elgin-165844","No","97","No",""
"Naxos Greek Restaurant","933 West Irving Park Road","Itasca","IL","60143","naxos-greek-restaurant-itasca-511657","Yes","10","No",""
"Luong Loi","111 North Main Street","Wheaton","IL","60187","luong-loi-wheaton-162786","No","100","No",""
"Ach-N-Lou’s Pizza Pub","1592 North Farnsworth Avenue","Aurora","IL","60505","ach-n-lou-s-pizza-pub-aurora-187698","No","181","No",""
"Mexico Uno","15 North Brockway Street","Palatine","IL","60067","mexico-uno-palatine-162209","No","49","No",""
"Montri Thai","2S535 Illinois 59","Warrenville","IL","60555","montri-thai-warrenville-162284","No","17","No",""
"Mangia Pizza","132 East 9th Street","Lockport","IL","60441","mangia-pizza-lockport-623204","No","0","No",""
"Bacowka","1120 South Roselle Road","Schaumburg","IL","60193","bacowka-schaumburg-162741","No","42","No",""
"ZaZa's Steakhouse & Italian Eatery","69 Washington Street","Ingleside","IL","60041","zaza-s-steakhouse-italian-eatery-ingleside-327867","No","50","No",""
"Jaded Thai","1608 West Algonquin Road","Hoffman Estates","IL","60192","jaded-thai-hoffman-estates-631186","No","0","No",""
"Brandy’s Gyros","1921 West Irving Park Road","Streamwood","IL","60107","brandy-s-gyros-streamwood-620043","No","0","No",""
"Jimmy's Chicken and Ribs","551 South 8th Street","West Dundee","IL","60118","jimmy-s-chicken-and-ribs-west-dundee-596157","Yes","0","No",""
"Taco","354 South Weber Road","Romeoville","IL","60446","taco-dale-romeoville-623192","No","0","No",""
"Ph Chvo Hi - Pho N Grill","123 East North Avenue","Glendale Heights","IL","60139","pho-chu-hai-pho-n-grill-glendale-heights-599187","No","0","No",""
"Paris Bistro","2835 Showplace Drive","Naperville","IL","60564","paris-bistro-naperville-137061","Yes","65","No",""
"Brick 14","383 West Northwest Highway","Palatine","IL","60067","brick-14-palatine-621326","Yes","0","No",""
"Nani’s Pizza & Pasta","303 South Main Street","Wheaton","IL","60187","nani-s-pizza-pasta-wheaton-512342","Yes","8","No",""
"Taco Grill","2S610 IL-59","Warrenville","IL","60555","taco-grill-warrenville-162727","No","29","No",""
"Perricone's A Soup & Sandwich Joint","14 East Grand Avenue","Fox Lake","IL","60020","perricone-s-a-soup-sandwich-joint-fox-lake-327857","No","37","No",""
"Luke's Beef","2 Lw Besinger Drive","Carpentersville","IL","60110","luke-s-beef-carpentersville-165966","No","94","No",""
"Doggie Diner","7536 Janes Avenue","Woodridge","IL","60517","doggie-diner-woodridge-137130","No","99","No",""
"MORA Asian Kitchen","627 East Boughton Road","Bolingbrook","IL","60440","mora-asian-fusion-bolingbrook-421174","No","36","No",""
"Ali Baba Kabab","869 South Roselle Road","Schaumburg","IL","60193","ali-baba-kabab-schaumburg-630477","No","0","No",""
"Sea Captain","703 East 9th Street","Lockport","IL","60441","sea-captain-lockport-520515","No","9","No",""
"Real Time Sports Bar & Grill","1120 West Devon Avenue","Elk Grove Village","IL","60007","real-time-sports-bar-grill-elk-grove-village-620545","No","0","No",""
"Jin's China","26W219 Geneva Road","Wheaton","IL","60187","jin-s-china-wheaton-162378","No","61","No",""
"The Great Wall","480 Summit Drive","Lockport","IL","60441","the-great-wall-lockport-623146","No","0","No",""
"Taqueria Mi Rancho","2410 Essington Road","Joliet","IL","60435","taqueria-mi-rancho-joliet-643945","No","0","No",""
"El Rodeo Tacos","688 South Barrington Road","Streamwood","IL","60107","el-rodeo-tacos-streamwood-619974","No","0","No",""
"E Z Wok","1133 West Jefferson Street","Shorewood","IL","60404","e-z-wok-shorewood-170148","No","110","No",""
"Gyradiko","142 South Western Avenue","Carpentersville","IL","60110","gyradiko-carpentersville-174486","Yes","115","No",""
"Pronto's","2260 Bloomingdale Road","Glendale Heights","IL","60139","pronto-s-glendale-heights-360129","No","5","No",""
"Sushi King","2078 North Richmond Road","McHenry","IL","60051","sushi-king-mchenry-214334","Yes","69","No",""
"Basils Dining","4000 Fox Valley Center Road","Aurora","IL","60504","basils-greek-dining-aurora-582177","No","0","No",""
"Thai Medallion Restaurant","327 North Center Street","Naperville","IL","60540","thai-medallion-restaurant-naperville-162850","No","112","No",""
"Mr C's Hot Dogs and More","1350 East Chicago Street","Elgin","IL","60120","mr-c-s-hot-dogs-and-more-elgin-170120","No","78","No",""
"Thai Kitchen","344 South Main Street","Lombard","IL","60148","thai-kitchen-lombard-598685","No","0","No",""
"Burnt Pizza","2620 Sutton Road","Hoffman Estates","IL","60192","burnt-pizza-hoffman-estates-556674","Yes","0","No",""
"Fiesta Taco","631 East Boughton Road","Bolingbrook","IL","60440","fiesta-taco-bolingbrook-564346","Yes","0","No",""
"Seven Dwarfs Family Restaurant","917 East Roosevelt Road","Wheaton","IL","60187","seven-dwarfs-family-restaurant-wheaton-359494","No","9","No",""
"Taqueria Chapala","1555 Irving Park Road","Hanover Park","IL","60133","taqueria-chapala-hanover-park-621043","Yes","0","No",""
"Tony Spavone's","266 West Lake Street","Bloomingdale","IL","60108","tony-spavone-s-bloomingdale-162764","Yes","48","No",""
"Pho Thien Vietnamese Kitchen","931 West 75th Street","Naperville","IL","60565","pho-thien-vietnamese-kitchen-naperville-187755","No","106","No",""
"Wu's Garden Chinese Restaurant","5529 County Farm Road","Hanover Park","IL","60133","wu-s-garden-chinese-restaurant-hanover-park-162167","No","52","No",""
"Mannys Burrito Express","1433 West Schaumburg Road","Schaumburg","IL","60194","mannys-burrito-express-schaumburg-619979","No","0","No",""
"Beerhead Bar & Eatery","888 North Meacham Road","Schaumburg","IL","60173","beerhead-bar-eatery-schaumburg-389170","Yes","12","No",""
"Munchie P's","415 East State Street","Geneva","IL","60134","munchie-p-s-geneva-137535","No","46","No",""
"RED MANGO","111 Jackson Avenue","Naperville","IL","60540","red-mango-naperville-565433","Yes","0","No",""
"Babcock's Grove House","101 West Saint Charles Road","Lombard","IL","60148","babcock-s-grove-house-lombard-187744","No","88","No",""
"Stan's Donuts & Coffee","5 Woodfield Mall","Schaumburg","IL","60173","stan-s-donuts-coffee-schaumburg-422485","Yes","11","No",""
"McWethy’s Sports Bar","730 North Bolingbrook Drive","Bolingbrook","IL","60440","mcwethy-s-sports-bar-bolingbrook-623956","Yes","0","No",""
"Little Joey's Pizza & Pasta","109 Gilmer Road","Lake Zurich","IL","60047","little-joey-s-pizza-pasta-lake-zurich-214363","No","79","No",""
"Thipi Thai","530 Crescent Boulevard","Glen Ellyn","IL","60137","thipi-thai-glen-ellyn-137132","No","4","No",""
"Tanaka Sushi","2801 Ogden Avenue","Lisle","IL","60532","tanaka-sushi-lisle-137087","No","95","No",""
"Yerbabuena","4732 Main Street","Lisle","IL","60532","yerbabuena-lisle-137069","No","20","No",""
"Udupi Palace Restaurant","730 East Schaumburg Road","Schaumburg","IL","60194","udupi-palace-restaurant-schaumburg-420732","Yes","24","No",""
"Addison's Steakhouse","335 Front Street","McHenry","IL","60050","addison-s-steakhouse-mchenry-214320","No","75","No",""
"Pesciolino Osteria","25445 Pheasant Lane","Channahon","IL","60410","pesciolino-osteria-channahon-398917","Yes","13","No",""
"La Parrilla","4661 Old Tavern Road","Lisle","IL","60532","la-parrilla-lisle-162363","No","33","No",""
"Happy Place Cafe","1150 West Jefferson Street","Shorewood","IL","60404","happy-place-cafe-shorewood-170254","No","161","No",""
"Geno Nottolini's Pizza","1061 North Liberty Street","Elgin","IL","60120","geno-nottolini-s-pizza-elgin-170234","No","31","No",""
"The Still Bar And Grill","326 South Main Street","Bartlett","IL","60103","the-still-bar-and-grill-bartlett-622738","No","0","No",""
"El Barrio Mexican Restaurant","336 North Independence Boulevard","Romeoville","IL","60446","el-barrio-mexican-restaurant-romeoville-623236","No","0","No",""
"Egg Yolk Cafe","100 South Neltnor Boulevard","West Chicago","IL","60185","egg-yolk-cafe-west-chicago-358352","No","2","No",""
"Algonquin Mexican Restaurant","648 South Main Street","Algonquin","IL","60102","algonquin-mexican-restaurant-algonquin-165720","No","56","No",""
"R-Dogs","400 East Grand Avenue","Lake Villa","IL","60046","r-dogs-lake-villa-214424","No","37","No",""
"City Works - Schaumburg","1850 East Golf Road","Schaumburg","IL","60173","city-works-schaumburg-566156","Yes","0","No",""
"Indian Express","772 West Bartlett Road","Bartlett","IL","60103","indian-express-bartlett-511474","Yes","6","No",""
"Roccovino's Italian Restaurant","904 West Army Trail Road","Carol Stream","IL","60188","roccovino-s-italian-restaurant-carol-stream-622631","No","0","No",""
"Sushi N Noodle by OISI","12736 Illinois 59","Plainfield","IL","60585","sushi-n-noodle-by-oisi-plainfield-165948","No","0","No",""
"Charlie’s Restaurants","130 Clow International Parkway","Bolingbrook","IL","60490","charlie-s-restaurants-bolingbrook-458601","Yes","6","No",""
"Brothers Barbecue","758 West Euclid Avenue","Palatine","IL","60067","brothers-barbecue-palatine-620038","No","0","No",""
"Chen's","1912 North Rand Road","Palatine","IL","60074","chen-s-palatine-162126","No","96","No",""
"Papa Fresco's Pizza","481 North Commons Drive","Aurora","IL","60504","papa-fresco-s-pizza-aurora-153065","Yes","50","No",""
"Glen Oak Cafe","479 Pennsylvania Avenue","Glen Ellyn","IL","60137","glen-oak-cafe-glen-ellyn-162633","No","44","No",""
"Lynn Catherine's Deli, Cafe & Tavern","32 East Grand Avenue","Fox Lake","IL","60020","lynn-catherine-s-deli-cafe-tavern-fox-lake-214384","No","41","No",""
"Delicia Tropical Cafe","780 Villa Street","Elgin","IL","60120","delicia-tropical-cafe-elgin-156920","No","75","No",""
"Anthony's Restaurant & Pub","3151 Voyager Lane","Joliet","IL","60431","anthony-s-restaurant-pub-joliet-165726","Yes","47","No",""
"Station One Smokehouse","15025 South Des Plaines Street","Plainfield","IL","60544","station-one-smokehouse-plainfield-623219","No","0","No",""
"Friaco's Mexican Restaurant & Cantina","6460 College Road","Lisle","IL","60532","friaco-s-mexican-restaurant-cantina-lisle-593419","No","0","No",""
"The Original Nana's Hot Dogs","1102 Irving Park Road","Streamwood","IL","60107","the-original-nana-s-hot-dogs-streamwood-444913","No","6","No",""
"J's Sports Bar & Grill","816 East Grand Avenue","Ingleside","IL","60041","j-s-sports-bar-grill-ingleside-214342","No","60","No",""
"El Molino Mexican Restaurant","","Carpentersville","IL","60110","el-molino-mexican-restaurant-carpentersville-170227","No","25","No",""
"All Star Diner","457 North Weber Road","Romeoville","IL","60446","all-star-diner-romeoville-623185","No","0","No",""
"Hong Ning Restaurant","598 East North Avenue","Carol Stream","IL","60188","hong-ning-restaurant-carol-stream-162569","No","73","No",""
"India Foodie","698 South Barrington Road","Streamwood","IL","60107","india-foodie-streamwood-445686","No","4","No",""
"Miss Kitty's Saloon","634 East Ogden Avenue","Naperville","IL","60563","miss-kitty-s-saloon-naperville-371909","Yes","26","No",""
"Joseph's Pizza","1977 Bloomingdale Road","Glendale Heights","IL","60139","joseph-s-pizza-glendale-heights-162678","No","38","No",""
"Asian Harbor","16537 West 159th Street","Lockport","IL","60441","asian-harbor-lockport-445714","No","6","No",""
"Moe Joe's","24033 West Lockport Street","Plainfield","IL","60544","moe-joe-s-plainfield-156898","No","71","No",""
"Bawarchi Biryani Point","855 East Schaumburg Road","Schaumburg","IL","60194","bawarchi-biryanis-indian-cuisine-schaumburg-162801","No","65","No",""
"Linda's Pizza","723 Taylor Street","Joliet","IL","60435","linda-s-pizza-joliet-359557","No","9","No",""
"Skippy's Gyros","1322 Lake Street","Roselle","IL","60172","skippy-s-gyros-roselle-162342","No","132","No",""
"Kitakata Ramen Ban Nai - Hoffman Estates","1129 North Roselle Road","Hoffman Estates","IL","60169","kitakata-ramen-ban-nai-hoffman-estates-620245","No","0","No",""
"Oliverii North","384 Lake Street","Antioch","IL","60002","trattoria-oliverii-antioch-327840","No","23","No",""
"Santa Fe","426 North Main Street","Glen Ellyn","IL","60137","santa-fe-glen-ellyn-137067","No","23","No",""
"Barone's Pizza & Restaurant","1651 Ravine Lane","Carpentersville","IL","60110","barone-s-pizza-carpentersville-359649","No","4","No",""
"Shoeless Joe’s Ale House & Grille","1480 West Lake Street","Addison","IL","60101","shoeless-joe-s-ale-house-grille-addison-598696","No","0","No",""
"Papa Joe’s Italian Cuisine","1001 South State Street","Lockport","IL","60441","papa-joe-s-italian-cuisine-lockport-598725","No","0","No",""
"Henny Penny Family Restaurant","1709 Illinois 120","McHenry","IL","60051","henny-penny-family-restaurant-mchenry-214324","No","64","No",""
